url,final_url,status,redirect_hops,redirect_chain,response_ms,bytes,content_type,cache_control,x_robots_tag,hsts,in_sitemap,lastmod,indexable,canonical,canonical_issue,meta_robots,title,title_length,meta_description,meta_length,h1_count,h1s,h2_count,word_count,image_count,images_missing_alt,images_empty_alt,form_count,form_fields,tel_links,whatsapp_links,schema_blocks,schema_types,schema_errors,gtm_ids,ga_ids,inbound_links,contextual_inbound_links,click_depth,page_type
https://cashahnawaz.com/tax-guides/capital-gains-pre-and-post-23rd-july/,https://cashahnawaz.com/tax-guides/capital-gains-pre-and-post-23rd-july/,200,0,,357,296934,text/html; charset=UTF-8,,,,True,2026-08-11T20:29:06+00:00,True,https://cashahnawaz.com/tax-guides/capital-gains-pre-and-post-23rd-july/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Capital Gains Tax On Property: 12.5% Vs 20% Indexation,54,"Learn how capital gains tax on property works in India, including 12.5% vs 20% with indexation, NRI rules, CII, exemptions and ITR reporting.",141,1,Capital Gains: Pre and Post 23rd July 2024,9,3320,9,0,1,2,20,tel:+919819267015; tel:098192%2067015,,2,Article; BreadcrumbList; ListItem; Organization; Thing; WebPage; WebSite,0,GTM-N2LHGRCX,,601,5,1,page
https://cashahnawaz.com/tax-guides/cbdt-aeoi-order-2026-foreign-assets-in-ais-form-26as/,https://cashahnawaz.com/tax-guides/cbdt-aeoi-order-2026-foreign-assets-in-ais-form-26as/,200,0,,316,306929,text/html; charset=UTF-8,,,,True,2026-08-06T13:56:20+00:00,True,https://cashahnawaz.com/tax-guides/cbdt-aeoi-order-2026-foreign-assets-in-ais-form-26as/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Foreign Bank Accounts Now In Your AIS — CBDT AEOI Order 2026,60,"CBDT's July 2026 order feeds foreign account data (AEOI/CRS) straight into your AIS & Form 26AS. Know Schedule FA rules, Black Money Act penalties & FAST-DS relief.",164,1,Your Foreign Bank Accounts Are About to Show Up in Your AIS — Whether You Report Them or Not,14,3330,11,0,1,3,24,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,617,21,1,page
https://cashahnawaz.com/tax-guides/fast-ds-foreign-assets-disclosure-scheme/,https://cashahnawaz.com/tax-guides/fast-ds-foreign-assets-disclosure-scheme/,200,0,,372,289341,text/html; charset=UTF-8,,,,True,2026-08-21T04:13:06+00:00,True,https://cashahnawaz.com/tax-guides/fast-ds-foreign-assets-disclosure-scheme/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","FAST-DS 2026 Explained | Foreign Assets, Tax & Filing Deadline",62,"Learn about FAST-DS 2026, foreign asset disclosure, eligibility, tax, FMV, Forms 1–4 and the 31 December 2026 filing deadline.",126,1,FAST-DS 2026: Why the Foreign Assets of Small Taxpayers Disclosure Scheme Matters — And Why the Window Won't Stay Open Long,16,3668,10,0,1,2,20,tel:+919819267015; tel:098192%2067015,,2,Answer; Article; BreadcrumbList; FAQPage; ListItem; Organization; Person; Question,0,GTM-N2LHGRCX,,25,17,1,page
https://cashahnawaz.com/tax-guides/gst-itc-relief-supplier/,https://cashahnawaz.com/tax-guides/gst-itc-relief-supplier/,200,0,,378,293979,text/html; charset=UTF-8,,,,True,2026-08-06T13:54:53+00:00,True,https://cashahnawaz.com/tax-guides/gst-itc-relief-supplier/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Can You Claim GST ITC If Your Supplier Doesn't Pay GST?,55,"Learn how GST ITC relief works when a supplier fails to pay GST. Understand the latest rules, buyer protection, eligibility, and key updates.",141,1,GST ITC Denied Because Your Supplier Didn't Pay Tax? Relief May Finally Be Coming,13,3741,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,605,9,1,page
https://cashahnawaz.com/tax-guides/income-tax-on-redevelopment-of-tenancy-property/,https://cashahnawaz.com/tax-guides/income-tax-on-redevelopment-of-tenancy-property/,200,0,,395,352171,text/html; charset=UTF-8,,,,True,2026-08-06T13:49:47+00:00,True,https://cashahnawaz.com/tax-guides/income-tax-on-redevelopment-of-tenancy-property/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Income Tax On Redevelopment Of Tenancy Property | Shahnawaz And Associates,74,"Complete guide to taxation of tenancy relinquishment in redevelopment (pagdi system). Section 54F/86 exemptions, conditions, case law, and expert consultation requirements.",172,1,Income Tax on Redevelopment of Tenancy Property,14,8978,10,0,1,3,24,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,615,19,1,page
https://cashahnawaz.com/tax-guides/itr-7-filing-guide-trusts-ngos/,https://cashahnawaz.com/tax-guides/itr-7-filing-guide-trusts-ngos/,200,0,,425,310727,text/html; charset=UTF-8,,,,True,2026-08-06T13:55:55+00:00,True,https://cashahnawaz.com/tax-guides/itr-7-filing-guide-trusts-ngos/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",ITR-7 Filing Guide For Trusts & NGOs | AY 2026-27 | CA Shahnawaz,64,"Understand ITR-7 filing for trusts and NGOs for AY 2026-27. Learn eligibility, Form 10B/10BB requirements, 80G matching and key compliance checks.",146,1,"ITR-7 Explained Simply: A Trustee's Guide to Filing, Form 10B/10BB & 80G Matching",15,3616,10,0,1,3,24,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,615,19,1,service
https://cashahnawaz.com/tax-guides/partnership-firm-registration-maharashtra/,https://cashahnawaz.com/tax-guides/partnership-firm-registration-maharashtra/,200,0,,374,308556,text/html; charset=UTF-8,,,,True,2026-08-06T13:53:02+00:00,True,https://cashahnawaz.com/tax-guides/partnership-firm-registration-maharashtra/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Partnership Firm Registration In Maharashtra | CA Guide,55,"Learn how to register a Partnership Firm in Maharashtra under the 2026 online process. Know eligibility, legal benefits, Section 69 and registration steps.",155,1,Partnership Firm Registration in Maharashtra Is Now 100% Online — Here's Why You Should Stop Putting It Off,14,3494,9,0,1,3,26,tel:+919819267015; tel:098192%2067015,,2,Article; BreadcrumbList; ListItem; Organization; Person,0,GTM-N2LHGRCX,,615,19,1,service
https://cashahnawaz.com/taxation-of-corporations-and-businesses/,https://cashahnawaz.com/taxation-of-corporations-and-businesses/,200,0,,402,472610,text/html; charset=UTF-8,,,,True,2026-05-06T07:11:48+00:00,True,https://cashahnawaz.com/taxation-of-corporations-and-businesses/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Taxation Of Corporations And Businesses - Article In Depth,58,"Today on 9th of December 2023, UAE has issued the  Federal Decree-Law No. 47 of 2022 on Taxation of Corporations and Businesses (the “Corporate Tax Law”).",154,1,Taxation of Corporations and Businesses,28,18957,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,2,3,service
https://cashahnawaz.com/tds-chart-for-fy-2026-27/,https://cashahnawaz.com/tds-chart-for-fy-2026-27/,200,0,,313,282596,text/html; charset=UTF-8,,,,True,2026-05-11T06:56:36+00:00,True,https://cashahnawaz.com/tds-chart-for-fy-2026-27/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",TDS Chart For FY 2026-27 - Shahnawaz And Associates,51,"The tax landscape in India has officially transformed. With the Income-tax Act, 2025 coming into full effect from April 1, 2026, the traditional way of filing",158,1,TDS chart for FY 2026-27,12,1843,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,19,7,3,page
https://cashahnawaz.com/tds-return-filing-services/,https://cashahnawaz.com/tds-return-filing-services/,200,0,,442,343251,text/html; charset=UTF-8,,,,True,2026-07-22T12:28:02+00:00,True,https://cashahnawaz.com/tds-return-filing-services/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",TDS Return Filing Services In Mumbai | Expert CA Support,56,"TDS Return Filing services is easy, smoothest and fastest with Shahnawaz and Associates. To know more about TDS return filing services & forms, Contact us at +919820444477 or ca.shahnawazshaikh@gmail.com",203,1,TDS Return Filing Services,10,2315,7,0,1,4,40,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,663,39,1,service
https://cashahnawaz.com/the-best-accounting-software-for-small-businesses-in-2023/,https://cashahnawaz.com/the-best-accounting-software-for-small-businesses-in-2023/,200,0,,385,289682,text/html; charset=UTF-8,,,,True,2026-05-06T07:17:20+00:00,True,https://cashahnawaz.com/the-best-accounting-software-for-small-businesses-in-2023/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",The Best Accounting Software For Small Businesses In 2023 - Shahnawaz And Associates,84,"Additionally, you should consider an accountant that can help you customize the software to meet your needs. Finally, prepare your taxes today with the best",156,1,The Best Accounting Software for Small Businesses in 2023,18,2410,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,16,5,3,service
https://cashahnawaz.com/the-ultimate-real-estate-tax-guide-for-buyers-in-india/,https://cashahnawaz.com/the-ultimate-real-estate-tax-guide-for-buyers-in-india/,200,0,,385,277100,text/html; charset=UTF-8,,,,True,2026-06-18T12:06:19+00:00,True,https://cashahnawaz.com/the-ultimate-real-estate-tax-guide-for-buyers-in-india/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",The Ultimate Real Estate Tax Guide For Buyers In India - Shahnawaz And Associates,81,"Buying a property in India is a massive financial milestone, but the legal landscape has shifted dramatically. The Income Tax Department has fundamentally",154,1,The Ultimate Real Estate Tax Guide for Buyers in India,7,2283,12,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,18,6,2,page
https://cashahnawaz.com/things-to-keep-in-mind-while-filing-gstr-1-and-gstr-3b-for-the-month-of-september-2021/,https://cashahnawaz.com/things-to-keep-in-mind-while-filing-gstr-1-and-gstr-3b-for-the-month-of-september-2021/,200,0,,1844,266758,text/html; charset=UTF-8,,,,False,,True,https://cashahnawaz.com/things-to-keep-in-mind-while-filing-gstr-1-and-gstr-3b-for-the-month-of-september-2021/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Filing GSTR 1 And GSTR 3B For Month Of September 2022,53,"Return for the period of September is the last Return for making all the amendments & adjustments for the previous year. Suppose, for example for the year",154,1,Things to keep in mind while filing GSTR 1 and GSTR 3B for the month of September 2021,7,1387,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,16,5,3,service
https://cashahnawaz.com/trademark-classes/,https://cashahnawaz.com/trademark-classes/,200,0,,407,350356,text/html; charset=UTF-8,,,,True,2024-01-09T14:55:06+00:00,True,https://cashahnawaz.com/trademark-classes/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Trademark Classes : List Of Trademark Classes 45,48,"Trademark classes are a crucial part of the trademark filing process. Use this trademark classes 45, guide to get all your questions answered, and find out how to file for trademarks.",183,1,"Trademark Class : 45 - THE FOURTH SCHEDULE TO TRADE MARKS RULES, 2002",3,2034,6,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,8,0,orphan,page
https://cashahnawaz.com/trademark-registration-process/,https://cashahnawaz.com/trademark-registration-process/,200,0,,1799,283358,text/html; charset=UTF-8,,,,False,,True,https://cashahnawaz.com/trademark-registration-process/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Trademark Registration Process - You Need To Know Now,53,"The trademark registration process can be confusing. That's why we created this guide to help you understand the steps and get your trademark registered. Start with the first step below, and follow along to register your trademark.",231,1,Trademark Registration Process,8,1785,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,16,4,2,service
https://cashahnawaz.com/trademark-registration/,https://cashahnawaz.com/trademark-registration/,200,0,,390,247125,text/html; charset=UTF-8,,,,True,2026-05-06T08:26:09+00:00,True,https://cashahnawaz.com/trademark-registration/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",How To Register Your Trademark And Protect Your Property,56,"Trademark registration is a legal process, If you want to claim ownership of your business name or logo. it's best to consult with an attorney before proceeding",160,1,Trademark Registration Process,2,1065,6,0,1,2,18,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; CollectionPage; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Place; PostalAddress; WebSite,0,GTM-N2LHGRCX,,638,24,1,service
https://cashahnawaz.com/uncategorized/,https://cashahnawaz.com/uncategorized/,200,0,,1705,243105,text/html; charset=UTF-8,,,,False,,False,,,"follow, noindex",Uncategorized - Shahnawaz And Associates,40,,0,1,CBDT Circular No. 06/2026: Delay in Filing Form 10AB for 80G(5) Approval Finally Condoned,2,1083,6,0,1,2,18,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; CollectionPage; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Place; PostalAddress; WebSite,0,GTM-N2LHGRCX,,14,6,2,page
https://cashahnawaz.com/waiver-of-late-fees-for-gst-annual-return/,https://cashahnawaz.com/waiver-of-late-fees-for-gst-annual-return/,200,0,,496,268837,text/html; charset=UTF-8,,,,True,2026-05-06T06:06:16+00:00,True,https://cashahnawaz.com/waiver-of-late-fees-for-gst-annual-return/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Waiver Of Late Fees For GST Annual Return - Shahnawaz And Associates,68,"On January 23, 2025, the Central Board of Indirect Taxes and Customs (CBIC) issued a notification (No. 08/2025 – Central Tax) announcing a significant relief",157,1,Waiver of Late Fees for GST Annual Return,7,1340,12,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,2,3,page
https://cashahnawaz.com/what-is-an-mis-report-definition-types-importance-and-benefits/,https://cashahnawaz.com/what-is-an-mis-report-definition-types-importance-and-benefits/,200,0,,350,284306,text/html; charset=UTF-8,,,,True,2026-07-22T05:17:38+00:00,True,https://cashahnawaz.com/what-is-an-mis-report-definition-types-importance-and-benefits/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","What Is An MIS Report: Definitions, Types And Benefits",54,"What is an MIS Report? MIS Report stands for Management Information Systems, it may help you for valuable insights from your data. Click here to learn more.",156,1,"What Is An MIS Report? Definition, Types, Importance And Benefits",13,2240,12,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,2,3,page
https://cashahnawaz.com/what-is-business-accounting-21-tips-for-business-owners/,https://cashahnawaz.com/what-is-business-accounting-21-tips-for-business-owners/,200,0,,420,320692,text/html; charset=UTF-8,,,,True,2022-12-09T12:17:06+00:00,True,https://cashahnawaz.com/what-is-business-accounting-21-tips-for-business-owners/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",What Is Business Accounting ? 21 Tips For Business Owners,57,Are you looking for the best tips to understand what is business accounting? Find out how to make your small business more successful with these 21 tips for business owners.,173,1,What Is Business Accounting? 21 Tips For Business Owners,14,3694,14,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,17,6,3,service
https://cashahnawaz.com/what-is-the-role-of-accounting-within-a-company/,https://cashahnawaz.com/what-is-the-role-of-accounting-within-a-company/,200,0,,355,278106,text/html; charset=UTF-8,,,,True,2023-02-01T08:35:26+00:00,True,https://cashahnawaz.com/what-is-the-role-of-accounting-within-a-company/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",What Is The Role Of Accounting Within A Company | Shahnawaz and Associates,74,Accounting is an important part of any business. Learn more about the role of accounting within a company. Read our latest blog to know the importance.,151,1,What is the Role of Accounting Within A Company?,10,2170,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,2,3,service
https://cashahnawaz.com/when-can-i-expect-my-itr-refund/,https://cashahnawaz.com/when-can-i-expect-my-itr-refund/,200,0,,433,213006,text/html; charset=UTF-8,,,,True,2026-07-07T07:17:25+00:00,True,https://cashahnawaz.com/when-can-i-expect-my-itr-refund/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",ITR Refund Status & Processing Time | A Complete Guide 2026,59,"Learn when to expect your ITR refund, typical processing times, reasons for delays, and how to check your refund status online in India.",136,0,,2,849,4,0,0,2,20,tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,198,134,2,page
https://cashahnawaz.com/wp-content/uploads/2022/11/common-itr.pdf,https://cashahnawaz.com/wp-content/uploads/2022/11/common-itr.pdf,200,0,,517,2140087,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,5,page
https://cashahnawaz.com/wp-content/uploads/2023/10/If-You-have-income-other-than-salary.png,https://cashahnawaz.com/wp-content/uploads/2023/10/If-You-have-income-other-than-salary.png,200,0,,427,82471,image/png,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2023/10/If-you-have-salary-income.png,https://cashahnawaz.com/wp-content/uploads/2023/10/If-you-have-salary-income.png,200,0,,506,86868,image/png,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2024/10/cbdt-income-tax-circular-13-2023.pdf,https://cashahnawaz.com/wp-content/uploads/2024/10/cbdt-income-tax-circular-13-2023.pdf,200,0,,391,437886,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,5,page
https://cashahnawaz.com/wp-content/uploads/2024/10/circular-12-2024.docx,https://cashahnawaz.com/wp-content/uploads/2024/10/circular-12-2024.docx,200,0,,394,186748,text/plain,,,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2025/03/MJL-Dematerialization-of-Shares.pdf,https://cashahnawaz.com/wp-content/uploads/2025/03/MJL-Dematerialization-of-Shares.pdf,200,0,,408,763226,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2025/03/Notes-Section-8-Company-and-Trust.pdf,https://cashahnawaz.com/wp-content/uploads/2025/03/Notes-Section-8-Company-and-Trust.pdf,200,0,,651,4044505,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2025/06/MJL-Gensol-Interim-Order-by-SEBI.pdf,https://cashahnawaz.com/wp-content/uploads/2025/06/MJL-Gensol-Interim-Order-by-SEBI.pdf,200,0,,517,394005,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2025/08/Galaxy-International_HC_Bombay.pdf,https://cashahnawaz.com/wp-content/uploads/2025/08/Galaxy-International_HC_Bombay.pdf,200,0,,375,125884,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,5,page
https://cashahnawaz.com/wp-content/uploads/2025/08/Patanjali-Ayurved-Ltd_HC_Allahabad.pdf,https://cashahnawaz.com/wp-content/uploads/2025/08/Patanjali-Ayurved-Ltd_HC_Allahabad.pdf,200,0,,455,826597,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,5,page
https://cashahnawaz.com/wp-content/uploads/2025/08/Patna-HC-ITC-Allowed-Even-Without-Physical-Receipt.pdf,https://cashahnawaz.com/wp-content/uploads/2025/08/Patna-HC-ITC-Allowed-Even-Without-Physical-Receipt.pdf,200,0,,413,254104,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,5,page
https://cashahnawaz.com/wp-content/uploads/2025/08/Udamalpet-Sarvodaya-Sangham-v.-The-Authority-Ors.pdf,https://cashahnawaz.com/wp-content/uploads/2025/08/Udamalpet-Sarvodaya-Sangham-v.-The-Authority-Ors.pdf,404,0,,1273,241775,text/html; charset=UTF-8,"no-cache, must-revalidate, max-age=0, no-store, private",,,False,,False,,,"follow, noindex",Page Not Found - Shahnawaz And Associates,41,,0,0,,3,967,5,0,1,2,18,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,10,2,5,page
https://cashahnawaz.com/wp-content/uploads/2025/09/Allahabad-HC-Quashes-GST-Assessment.pdf,https://cashahnawaz.com/wp-content/uploads/2025/09/Allahabad-HC-Quashes-GST-Assessment.pdf,200,0,,373,73697,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,5,page
https://cashahnawaz.com/wp-content/uploads/2025/09/Umicore-Autocat-India-Private-Limited_HC_Bombay.pdf,https://cashahnawaz.com/wp-content/uploads/2025/09/Umicore-Autocat-India-Private-Limited_HC_Bombay.pdf,200,0,,367,278894,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,5,page
https://cashahnawaz.com/wp-content/uploads/2025/09/armour-security-india-ltd-sc.pdf,https://cashahnawaz.com/wp-content/uploads/2025/09/armour-security-india-ltd-sc.pdf,200,0,,1280,485025,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2025/09/atul-limited-hc-gujarat.pdf,https://cashahnawaz.com/wp-content/uploads/2025/09/atul-limited-hc-gujarat.pdf,200,0,,416,198137,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2025/09/j-t-steel-traders-hc-allahbad.pdf,https://cashahnawaz.com/wp-content/uploads/2025/09/j-t-steel-traders-hc-allahbad.pdf,200,0,,386,80253,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2025/09/pratik-surendrakumar-shah-vs-state-of-gujarat_hc_gujarat.pdf,https://cashahnawaz.com/wp-content/uploads/2025/09/pratik-surendrakumar-shah-vs-state-of-gujarat_hc_gujarat.pdf,200,0,,677,154751,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2025/09/rejimon-padickapparambil-alex-hc-kerala.pdf,https://cashahnawaz.com/wp-content/uploads/2025/09/rejimon-padickapparambil-alex-hc-kerala.pdf,200,0,,438,179680,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2025/09/sicpa-india-private-limited-hc-sikkim.pdf,https://cashahnawaz.com/wp-content/uploads/2025/09/sicpa-india-private-limited-hc-sikkim.pdf,200,0,,481,521134,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2025/09/skytech-rolling-mill-pvt-ltd-hc-bombay.pdf,https://cashahnawaz.com/wp-content/uploads/2025/09/skytech-rolling-mill-pvt-ltd-hc-bombay.pdf,200,0,,380,78245,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2025/09/vrinda-automation-hc-allahbad.pdf,https://cashahnawaz.com/wp-content/uploads/2025/09/vrinda-automation-hc-allahbad.pdf,200,0,,626,57739,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,4,page
https://cashahnawaz.com/wp-content/uploads/2026/05/1771391228-crq5N6-1-TO.pdf,https://cashahnawaz.com/wp-content/uploads/2026/05/1771391228-crq5N6-1-TO.pdf,200,0,,443,450212,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,3,page
https://cashahnawaz.com/wp-content/uploads/2026/07/circular-no-06-2026.pdf,https://cashahnawaz.com/wp-content/uploads/2026/07/circular-no-06-2026.pdf,200,0,,332,3204618,application/pdf,"public, max-age=31557600",,,False,,True,,missing,,,,,,,,,,,,,,,,,,,,,,1,1,3,page
